X,Y,capacite,couverture,surveillance,lumiere,proprietaire,gestionnaire
4.9234178,45.7651648003773,10.0,False,False,,,Grand Lyon
5.7252069,45.1915839004488,32.0,False,False,,,
7.7661269,48.5933892997931,30.0,False,False,,,
2.4109186,48.8691715997247,6.0,False,False,,,
0.6963851,47.3902865000781,6.0,False,False,,,
4.8995442,45.7552843003787,18.0,False,False,,,Métropole de Lyon
-0.5765167,47.4739048000595,18.0,False,False,,,
2.3433682,48.8515712997291,2.0,False,False,,,
2.4059659,48.8455334997306,10.0,False,False,,,
2.1177723,48.6871826997699,14.0,False,False,,,
2.4684892,48.8202721997369,,False,False,,,
-0.5667387,47.4934006000551,24.0,False,False,,,
7.7389081,48.5868734997947,8.0,False,False,,,
6.7006932,45.9061663003568,16.0,False,False,,,SNCF
2.0821836,48.7245064997606,6.0,False,False,,,
2.8902175,42.6907997005264,6.0,False,False,,,
4.8874853,45.7307363003822,10.0,False,False,,,Grand Lyon
5.7222407,45.1821446004498,12.0,False,False,,,
4.076594,48.2890013998679,6.0,False,False,,,
4.88331471907144,45.711851730655,,False,False,,,
2.319578,48.8833921997212,8.0,False,False,,,
2.264809,48.8224706997363,14.0,False,False,,,
2.4542428,48.5885091997943,5.0,False,False,,,
5.7286849,45.1906621004489,10.0,False,False,,,
0.2288373,47.981927199942,,True,False,,,
3.0874358,45.7766669003757,12.0,False,False,,,
0.1798549,48.0158825999339,8.0,False,False,,,
4.8688289,45.7664294003772,6.0,False,False,,,Grand Lyon
4.8902943,45.7645294003774,10.0,False,False,,,
4.07222799496659,46.0805293062461,15.0,False,False,,,
5.683632,45.2405646004435,4.0,False,False,,,
5.7274306,45.1673300004514,6.0,False,False,,,
2.2777486,48.7670455997501,6.0,False,False,,,
4.7562057,45.3814349004273,,False,False,,,
6.1747318,48.6967148997675,8.0,False,False,,,
1.3112207,45.857630100364,5.0,True,False,,,Super U
2.32808501736153,48.9096327845659,,False,False,,,
5.61444332648306,46.5219885190377,,True,False,,,
1.5348185,43.5306875005417,10.0,False,False,,,Mairie de Labège
2.309299,48.8167755997378,4.0,False,False,,,
0.677572,47.3874630000787,6.0,False,False,,,
6.9685185,43.6125896005411,4.0,True,False,,,Communauté d'Agglomération du Pays de Grasse
3.7540992,43.445939500542,3.0,False,False,,,
0.6979091,47.3825109000798,10.0,False,False,,,
5.9100401,45.5799587004026,5.0,True,False,,,
4.0430036,46.0357722003369,6.0,False,False,,,
7.2124144,47.9030389999607,4.0,False,False,,,
4.8722306,45.8224546003691,10.0,False,False,,,
2.2759877,48.9996793996924,5.0,False,False,,,Ville d'Eaubonne
2.3246454,48.8754330997232,14.0,False,False,,,
3.1603583,46.9919675001629,8.0,False,False,,,
0.7020488,47.4248267000704,12.0,False,False,,,
-2.74787749683828,47.6656970751118,16.0,True,False,,,
1.94360895198001,48.7557317110011,12.0,True,False,,,
5.7185471,45.1493927004533,6.0,False,False,,,
3.2738145,48.1910987998917,6.0,False,False,,,
4.8499309,45.7692005003768,6.0,False,False,,,Grand Lyon
2.58185670000029,48.8539857497321,,True,False,,,
0.162889,47.9499014999496,8.0,False,False,,,
4.830446,46.2995821002936,12.0,False,False,,,
5.7512295,45.1663325004515,6.0,False,False,,,
7.7572173,48.5809161997962,10.0,False,False,,,
-1.6615943,43.3856666005419,10.0,True,False,,,
3.8808309,43.6164024005411,2.0,False,False,,,
2.1245499,48.7946547997432,12.0,False,False,,,
6.8535568,47.6337089000233,36.0,True,False,,,
1.445364,43.5904563005413,4.0,False,False,,,
2.3337162,48.8918486997191,18.0,False,False,,,
5.1518194,45.6173525003977,6.0,False,False,,,
2.2965624,48.8316456997341,6.0,False,False,,Mairie de Paris,
6.2511148,48.7136275997633,,False,False,,,
4.800109,43.9469550005344,,False,False,,,
5.3766193,43.2959663005414,12.0,False,False,,,
6.6313223,45.9357966003523,2.0,False,False,,,
2.4006093,48.7785796997472,4.0,False,False,,,Mairie de Vitry-sur-Seine
4.3931979,45.4295634004215,6.0,False,False,,,
1.38928770000011,43.6346496005446,10.0,True,False,,,
4.8076042,43.9455467005344,4.0,False,False,,,
1.9011511,47.8641045999699,12.0,False,False,,,
2.3654961,48.868029899725,14.0,False,False,,Mairie de Paris,
2.2346811,48.8926408997189,10.0,False,False,,,
4.851668,45.7686776003768,10.0,False,False,,,Grand Lyon
2.4157641,48.8914425997192,8.0,False,False,,,
5.7096149,45.1837491004497,6.0,False,False,,,
0.691884,47.3830645000796,16.0,False,False,,,
6.3361763,45.7622523003777,,False,False,,,
4.0617034,48.3067607998636,,False,False,,,
5.7243005,45.1877585004492,8.0,False,False,,,
1.47641021963834,43.5621999034192,,False,False,,,
5.0731718,47.3114192000953,6.0,False,False,,,
4.130172,43.6792213005403,24.0,False,False,,,
7.3708578,47.7441786999979,,True,False,,,
-0.5554931,47.4707146000602,14.0,False,False,,,
5.7296882,45.1759479004505,8.0,False,False,,,
4.593004,48.7145132997631,2.0,False,False,,,Ville de Vitry-le-François
0.6806867,47.4269273000699,2.0,False,False,,,
0.6686023,47.3520336000865,,False,False,,,
7.62115841889197,48.6307542557112,,False,False,,,
3.9563678,49.0437955996815,4.0,False,False,,,
4.6473439,44.3689719005161,2.0,False,False,,,
0.1769438,47.9934925999392,4.0,False,False,,,
6.1847297,48.6894283997693,18.0,False,False,,,
3.2802289,48.1970503998903,2.0,False,False,,,
2.4239481,48.8458070997305,10.0,False,False,,,
4.40668264196207,46.7075464393897,,False,False,,,
4.8551331,45.7301412003823,10.0,False,False,,,Grand Lyon
-0.5513229,47.4746392000593,2.0,False,False,,,
0.199062,48.0073875999359,4.0,False,False,,,
5.9292869,45.5653189004045,,False,False,,,
7.195605,47.9220685999562,,True,False,,,
5.9630036,47.2239753001142,,True,False,,,
6.1696381,48.6630559997759,6.0,False,False,,,
2.4410402,48.864224699726,2.0,False,False,,,
1.4459002,43.6180741005411,10.0,False,False,,,
2.402557,48.8593282997272,12.0,False,False,,,
7.69495525000079,48.5986301997993,,True,False,True,,CTS
6.1768429,48.6760226997727,8.0,False,False,,,
4.08204776560125,50.1193970726673,4.0,False,False,,,
4.3702714,43.8445730005371,8.0,False,False,,,
7.7464726,48.6035836997906,4.0,False,False,,,
5.7441578,45.1731568004508,6.0,False,False,,,
1.4406463,43.6014434005412,6.0,False,False,,,
4.8335888,45.781483500375,20.0,False,False,,,Grand Lyon
4.8654566,45.7324251003819,6.0,False,False,,,
7.7640705874191,48.5786458869583,22.0,False,False,,,
2.4314434,48.8794347997222,10.0,False,False,,,
1.9121932,47.9084092999594,6.0,False,False,,,
5.7242047,45.1920655004488,6.0,False,False,,,
0.3325545,46.5839467002427,8.0,False,False,,,
1.9361661,45.093436300459,,False,False,,,
4.6837114,44.5503667005049,3.0,False,False,,,
2.05792187426647,48.9615938154352,,True,False,,,e.Leclerc
5.4773222,45.3818709004273,,False,False,,,
1.4495185,43.5804359005414,4.0,False,False,,,
5.7659587,45.1913199504499,14.0,False,False,,,
2.4663475,48.8613135997267,2.0,False,False,,,
2.3003991,48.6569430997774,2.0,False,False,,,
4.8574349,45.7474834003798,10.0,False,False,,,
5.0532885,45.0349688004649,10.0,False,False,,,Valence Roman Déplacement
7.1928358,43.6585296005406,10.0,False,False,,,
0.3526398,46.5979086002401,4.0,True,False,,,
-0.1911262,49.232259899635,,False,False,,,
2.2491083,48.9070756997154,6.0,False,False,,,
-0.6014398,47.467258900061,8.0,False,False,,,
-2.74026636581167,48.5117682062037,5.0,True,False,,,
2.267652,48.9145079997135,8.0,False,False,,,
4.8785872,45.7789198003754,16.0,False,False,,,Grand Lyon
5.7773842,45.1931874004486,3.0,False,False,,,
2.37782125207614,48.9037924736334,24.0,False,False,True,,
6.2325559,46.1915480003117,8.0,False,False,False,,
4.9130262,45.732228200382,4.0,False,False,,,
2.4463986,48.8458323997305,12.0,False,False,,,
2.3224918,48.8578375997276,8.0,False,False,,,
7.7540367,48.5909904997937,18.0,False,False,,,
6.8374329,47.643716700021,,False,False,,,
4.8303091,43.7902465005384,10.0,False,False,,,
2.3811134,48.8848066997209,8.0,False,False,,,Mairie de Paris
4.8589033,45.7402946003808,10.0,False,False,,,Grand Lyon
0.1688102,47.2819929001017,4.0,False,False,,,
3.7104258,43.5005803005419,4.0,False,False,,,
2.1685969,48.6985471997671,10.0,False,False,,,
6.4505878,48.1741536998958,6.0,False,False,,,Ville d'Épinal
6.1609375,48.654458199778,6.0,False,False,,,
6.8774844,48.3672794998488,,False,False,,,
2.3604654,48.8849959997208,8.0,False,False,,,
1.920757,47.9442175999509,,True,False,,,E.Leclerc
3.8750969,43.6127818005411,4.0,False,False,,,
5.7675652,45.2073607004471,10.0,False,False,,,
7.2067909,43.6753349005403,8.0,False,False,,,
0.6647817,47.3361583000899,4.0,False,False,,,
7.1934103,43.6620373005405,12.0,False,False,,,
6.8540589,47.6479675000201,2.0,False,False,,,
1.2561455,45.8469557003656,6.0,False,False,,,Limoges Métropole
6.1866411,48.6437384997807,3.0,False,False,,,
4.8764069,44.9317615004746,4.0,False,False,,,Valence Roman Déplacement
1.4756378,43.5549575005416,10.0,False,False,,,
6.1414355,49.1006495996674,,False,False,,,
-0.5728266,47.4739827000595,4.0,False,False,,,
6.4818883,46.3712507002811,4.0,False,False,,,
4.8750891,45.8241999003689,8.0,False,False,,,
5.7113507,45.1645189004517,8.0,False,False,,,
-0.5607869,47.4929367000552,14.0,False,False,,,
2.4036938,48.8160236997379,12.0,False,False,,,
5.7264113,45.1836592004497,20.0,False,False,,,
55.2207338,-21.0736152002991,6.0,False,False,,,
3.6851617,43.459999200542,6.0,False,False,,,
-0.5665889,47.4730655000597,2.0,False,False,,,
4.8217708,45.7407343003808,24.0,False,False,,,
-1.1515086,46.1430095003197,5.0,False,False,,,
3.9783012,43.7329510005394,4.0,False,False,,,
0.6827909,47.4101745000737,6.0,False,False,,,
0.9213083,47.3983214000763,6.0,False,False,,,
1.4329878,43.6477146005407,4.0,False,False,,,
3.8772954,43.6108005005411,25.0,False,False,,,
1.30833081278464,43.5939256752421,,False,False,,,
2.4111832,48.8665651997254,30.0,False,False,,,
2.3233164,48.7894608997445,12.0,False,False,,,
0.334453,46.5830672002429,16.0,True,True,,,
5.1472161,45.6041852003994,4.0,False,False,,,
2.3004475,48.9656132997008,4.0,False,False,,,
4.8817015,45.7866674003743,14.0,False,False,,,
2.2891534,48.9968771996931,88.0,True,False,,,Lycée Louis Armand
2.0390635,44.1915862005251,5.0,False,False,,,
0.470961,45.1074484004576,,False,False,,,
4.8504061,45.7630088003776,106.0,True,False,,,Lyon Parc Auto
5.7095544,45.1909585004489,4.0,False,False,,,
1.38744141843791,43.6360512781788,100.0,True,False,,,
2.5397958,48.7489939997546,10.0,False,False,,,
0.3669571,46.5642280002464,,True,False,,,
6.1252609,45.9013504003575,10.0,False,False,,,Ville
7.7567661,48.5793385997966,14.0,False,False,,,
5.8385186,46.5115186002561,3.0,False,False,,,
7.7535025,48.5805789997963,4.0,False,False,,,
1.4667962,43.5689479005415,,False,False,,,
2.34059,48.7998610997419,8.0,False,False,,,
5.2422414,45.6171185003977,6.0,False,False,,,
2.233008,48.8984721997175,6.0,False,False,,,
4.83479,45.7457705003801,20.0,False,False,,,Grand Lyon
3.8678799,43.6448954005408,10.0,False,False,,,IRD
0.8268727,47.3882499000785,4.0,False,False,,,
0.6163931,44.2047423005245,6.0,False,False,,,
1.4461056,43.6088554005411,,False,False,,,
2.2688926,48.7297785997593,8.0,False,False,,,
2.3922538,48.9275831997103,8.0,False,False,,,
0.6304018,46.5632298002466,2.0,True,False,,,
4.8425493,45.7909817003737,6.0,False,False,,,
7.7194327,48.5960785997924,,False,False,,,
2.2888579,48.7931765997436,12.0,False,False,,,
2.3047967,48.8794118997222,5.0,False,False,,,
2.332413,48.9493952997049,,False,False,,,
2.1956482,48.9032689997163,8.0,False,False,,,
4.7564312,46.7932395002027,10.0,False,False,True,,Ville de Dracy-le-Fort
3.1078314,45.7865358003743,8.0,False,False,,,
7.0514452,43.623222400541,10.0,False,False,False,,Communauté d'agglomération Sophia Antipolis
6.1089986,45.9068639003567,4.0,False,False,,,
-0.38257586403145,49.300985111612,30.0,False,False,,,
1.7715584,45.2682210004404,2.0,False,False,,,
5.0335029,47.3233030000927,8.0,False,False,,,
2.2610886,48.7236233997609,8.0,False,False,,,
2.3022729,48.8432987997312,12.0,False,False,,Mairie de Paris,
1.4470463,43.5982299005412,4.0,False,False,,,
0.2115418,47.9892720999402,2.0,False,False,,,
4.8531007,45.7560703003786,16.0,False,False,,,Grand Lyon
5.0022286,45.7334837003818,7.0,False,False,,,
3.1711767,50.7366758992974,4.0,False,False,,,
1.90880571192823,47.9008287317343,12.0,False,False,,,
7.237923,43.6864229005402,8.0,False,False,,,
0.2128716,48.015306399934,6.0,False,False,,,
2.5560728,48.8055102997405,,False,False,,,
2.1885309,48.8083575997398,10.0,False,False,,,
5.6906898,45.1940174004486,6.0,False,False,,,
1.4456473,43.6038654005412,10.0,False,False,,,
2.280735,48.8462470997304,8.0,False,False,,Mairie de Paris,
2.2674593,48.7735044997485,8.0,False,False,,,
2.512065,48.7943746997433,60.0,False,False,,,
2.3416617,48.8434638997311,8.0,False,False,,,
-4.3266802,48.0934410999153,,False,False,,,
2.3453810365005,48.6210260667842,,False,False,,,
6.1663957,48.6962865997676,6.0,False,False,,,
2.0438883,48.7828300997462,,False,False,,,
6.0872159,44.563175700504,8.0,False,False,,,
5.0602066,47.3105078000956,3.0,False,False,,,
0.6856832,47.4226799000709,4.0,False,False,,,
6.1240277,48.658483199777,8.0,False,False,,,
2.349394,48.8847505997209,8.0,False,False,,Mairie de Paris,
2.3018999,48.8459162997305,10.0,False,False,,Mairie de Paris,
4.0330298,46.0381974003365,6.0,False,False,,,
5.0572736,44.7157220004929,4.0,False,False,,,
5.0436218,47.3290602000915,4.0,False,False,,,
2.373235,48.690731399769,8.0,False,False,,,
4.8206263,45.7404292003808,10.0,False,False,,,
3.8867985,43.6088363005411,16.0,False,False,,,
0.7181753,47.3897776000782,4.0,False,False,,,
4.3212203,43.8195673005377,,False,False,,,
5.6922896,45.2076786004471,,False,False,,,
5.7045659,45.1834486004497,6.0,False,False,,,
5.8899647,48.6738164997732,,False,False,,,
0.6550037,47.3775825000808,6.0,False,False,,,Géant Casino
2.3188117,48.84814979973,6.0,False,False,,Mairie de Paris,
5.7078132,45.1935927004486,10.0,True,False,,,
2.3547752,48.844043699731,10.0,False,False,,,
2.3263667,48.8343607997334,6.0,False,False,,,
2.22233514314329,48.5822821909923,10.0,True,False,,,
1.483444,48.4455165998296,,False,False,,,
4.4561169,45.6329488003955,10.0,False,False,,,
6.0216357,47.2463326001094,,True,False,True,,
1.2654488,45.8271872003684,8.0,False,False,,,Limoges Métropole
0.6585212,47.3868400000788,4.0,False,False,,,
4.0777469,46.0332486003373,4.0,False,False,,,
6.0723469,46.14159040032,10.0,False,False,,,
5.2700983,45.6023760003996,14.0,False,False,,,
2.04432298721744,48.7865159905307,108.0,True,False,,,
5.7299093,45.1751993004506,6.0,False,False,,,
2.0355602,48.779647199747,4.0,True,False,,,
2.04492382634592,48.7638907075036,,True,False,,,
2.4573928,48.7058898997653,6.0,False,False,,,
6.0785542,46.1404646003202,8.0,False,False,,,
2.3475086,48.8516714997291,30.0,False,False,,Mairie de Paris,
2.2365427,48.8434222997311,,False,False,,,
2.3306347,48.8775322997227,14.0,False,False,,Mairie de Paris,
4.8312443,45.7740280003761,10.0,False,False,,,Grand Lyon
5.0592749,47.3289207000915,8.0,False,False,,,
-0.9417616,44.6054702005011,8.0,False,False,,,
4.83128,45.7612702003779,16.0,False,False,,,Grand Lyon
4.8934195,45.753411000379,10.0,False,False,,,Grand Lyon
4.822366,45.7797228003753,5.0,False,False,,,
-4.4187902,47.9592100999474,,False,False,,,
2.3141258,48.8341254997334,8.0,False,False,,,
7.2504385,43.7230613005396,5.0,False,False,,,
1.254667,47.390564300078,,False,False,,,
-0.7847674,44.4977986005084,5.0,False,False,,,
2.46146978084908,48.5927086099242,10.0,True,False,,,
5.7487591471146,45.199736542002,10.0,True,False,,,
3.1619383,50.7197637993006,4.0,False,False,,,
1.8924251,47.9013754999611,4.0,False,False,,,
5.3767406,43.2960960005414,12.0,False,False,,,
6.1870258,48.6851841997704,6.0,False,False,,,
7.3395767,47.7497878999966,16.0,False,False,,,
2.3705128,48.864132399726,18.0,False,False,,Mairie de Paris,
1.4622956,43.5573597005416,12.0,False,False,,,
-0.0906204,47.2609063001063,16.0,False,False,,,E.Leclerc
7.3552084,47.7593697999944,4.0,False,False,,,
2.1891525,48.9603623997022,8.0,True,False,,,Ville de Cormeilles-en-Parisis
5.725811,45.1889210004491,6.0,False,False,,,
6.0206895,47.2420907001103,8.0,False,False,,,
7.4184817,49.0561039996784,10.0,False,False,,,Lycée Teyssier
1.369946,43.6487555005407,5.0,False,False,,,
4.0781611,45.6048048003993,4.0,False,False,,,
1.4422171,43.5975389005413,8.0,False,False,,,
0.698401,47.3866392000789,4.0,False,False,,,
3.677788,44.5242273005066,5.0,False,False,,,
4.8657009,45.7803867003752,8.0,True,False,,,
2.3740834,48.8188184997373,4.0,False,False,,,
-3.5778109,48.7721801997488,4.0,False,False,,,
5.3448347,43.4856664005419,6.0,False,False,,,
0.5426964,46.8110932001992,24.0,False,False,,,
5.4388259,43.5102709005418,,False,False,,,
2.3441399,48.8673630997252,18.0,False,False,,,
6.1782228,48.6768085997725,8.0,False,False,,,
0.6850504,47.4119167000733,6.0,True,False,,,
5.7361923,45.1866798004493,12.0,True,False,,,
7.3278676,47.7742659999909,6.0,False,False,,,
5.6076925,46.6532813002297,8.0,False,False,,,
3.0898575,45.7733332003762,4.0,False,False,,,
2.3082684,48.8550705997283,8.0,False,False,,,
7.3404015,47.7471382999972,6.0,False,False,,,
2.2221767,48.9915356996944,12.0,False,False,,,
2.2569703,48.9217660997117,8.0,False,False,,,
7.7497025,48.573698499798,66.0,False,False,,,
0.656847,47.3871769000787,4.0,False,False,,,
2.3832796,48.8735343997237,6.0,False,False,,,
3.0926207,45.7682773003769,14.0,False,False,,,
4.8357994,45.7501200003795,8.0,False,False,,,Grand Lyon
5.83374064762447,45.1466036349604,6.0,True,False,,,
5.8957583,45.6626353003915,16.0,False,False,,,
1.4824725,43.5648645005415,12.0,True,False,,,
2.277519,48.8406799997318,9.0,False,False,,Mairie de Paris,
6.1639728,48.7138136997633,8.0,False,False,,,
6.2008394,48.6723751997736,5.0,False,False,,,
1.4508732,43.5963567005413,,False,False,,,
2.330674,48.8219901997365,10.0,False,False,,,
2.3141876,48.8417237997316,8.0,False,False,,,
4.7921735,45.753310600379,10.0,False,False,,,Grand Lyon
7.2613808,43.7089063005398,,False,False,,,
6.0079162,45.434226700421,11.0,True,False,,,
-3.5652265,48.7612013997515,4.0,False,False,,,
-1.43377021882446,46.6585072653813,,False,False,,,
1.37555517146779,43.6535987358352,,True,False,,,
2.0456377,48.7867000997452,30.0,True,False,,,
5.75751194637667,45.182071881612,6.0,False,False,,,
5.0336566,47.321897300093,8.0,False,False,,,
4.8357753,45.7581009003783,32.0,False,False,,,
5.7485325,45.2008497004478,20.0,False,False,,,
5.2262571,46.1954998003111,15.0,False,False,,,
5.8241956,46.1097637003251,3.0,False,False,,,
0.011631051258352,47.0914918997575,,False,False,,,
4.8647136,45.7764648003757,10.0,False,False,,,
2.3503329,48.815745599738,8.0,False,False,,,
4.8303078,43.7896553005384,4.0,False,False,,,
3.13489532962748,50.6105460059683,,True,False,,,IMT Nord Europe
2.4114617,48.8714861997242,8.0,False,False,,Mairie de Paris,
7.7085663,48.5262347998097,8.0,False,False,,,
2.54803766433606,48.66693996192,16.0,False,False,False,,
2.3011438,48.860194099727,4.0,False,False,,,
0.6788953,47.363373000084,6.0,True,False,,,
7.7643767,48.5670577997996,10.0,False,False,,,
0.7132567,47.3444659000881,3.0,False,False,,,Crédit Agricole
-0.5706174,47.4729244000597,6.0,False,False,,,
-0.9073292,48.1370742999048,3.0,False,False,,,
5.7157796,45.1777578004503,6.0,False,False,,,
3.149151,50.7202295993005,4.0,False,False,,,
4.8472287,45.7695827003767,12.0,False,False,,,Grand Lyon
7.703752,48.5974620997921,6.0,False,False,,,
2.3741429,48.8758799997231,4.0,False,False,,Mairie de Paris,
1.4492304,43.6095780005411,6.0,False,False,,,
3.1653478,46.9937896001625,10.0,False,False,,,
4.0656772,48.2687786998729,,True,False,,,
2.335652,48.8419480997315,6.0,False,False,,,
2.1356503,48.7966395997428,20.0,False,False,,,
3.1620129,50.7238663992998,6.0,False,False,,,
1.9313487,47.8444973999745,56.0,True,False,,,
2.4259535,48.7903861997443,4.0,False,False,,,
2.3479593,48.8291230997347,14.0,False,False,,,
2.4020474,48.8009586997417,40.0,True,False,,,CD94
3.0833581,45.7759560003758,8.0,False,False,,,
2.4233966,48.8490793997298,10.0,False,False,,,
4.8394581,45.7540388003789,10.0,False,False,,,Grand Lyon
1.4458534,43.5888330005413,,False,False,,,
1.8995979,47.9147854999579,2.0,False,False,,,
4.8070377,43.9467741005343,8.0,False,False,,,
4.2288264,47.2793350001023,6.0,False,False,,,
7.78241145000354,48.8139658498065,,False,False,,,
4.86846422054762,45.8067585440621,4.0,True,False,,,
6.2306978,44.0897071005294,,True,False,,,Collège Gassendi
4.4210172,46.8059873002003,,False,False,,,
6.1341085,45.9068553003567,6.0,False,False,,,
2.2695247,48.8244990997358,8.0,False,False,,,
-0.30168365833128,49.1907190926509,,True,False,,,Lidl
6.1557786,48.6973946997674,8.0,False,False,,,
5.4313545,43.5246360005418,20.0,False,False,,,
3.1642331,50.7108683993023,10.0,False,False,,,
0.6848044,47.4122202000732,4.0,False,False,,,
3.2978066,48.1967511998903,20.0,False,False,,,
2.315581,48.8120979997389,6.0,False,False,,,
6.1776466,48.6993545997669,4.0,False,False,,,
6.2764768,46.1829829003132,,False,False,,,
5.4295202,43.5212961005418,4.0,False,False,,,
5.4426698,43.5266094005418,10.0,False,False,,,
6.2378174,46.1969535003109,4.0,False,False,True,,
1.5348743,45.1605599004521,2.0,False,False,,,
4.1930636,43.7859882005384,12.0,False,False,,,
3.8924095,43.6075179005411,15.0,False,False,,,
-0.5542739,47.4713994000601,8.0,False,False,,,
0.2006951,48.007136699936,12.0,False,False,,,
2.1124146,43.9083384005355,4.0,False,False,,,
7.0893155,43.5717726005415,8.0,False,False,,,
1.453884,43.5984560005412,8.0,False,False,,,
5.0058562,45.5335414004086,,False,False,,,
5.2659825,45.6021891003996,6.0,False,False,,,
2.2173133,48.8448518997308,10.0,False,False,,,
2.2990886,48.884422999721,10.0,False,False,,,
3.5403924,43.9677381005337,2.0,False,False,,,
5.2228361,45.6201862003973,3.0,False,False,,,
1.4288039,43.5990327005412,4.0,False,False,,,
7.764368,48.5742099997978,8.0,False,False,,,
-3.1636296,47.2995170000979,,False,False,,,
-2.4304492,47.2775177001027,6.0,False,False,,,
5.7062885,45.1852804004495,4.0,False,False,,,
5.6722024,45.1970899004482,4.0,True,False,,,
5.76174830033836,45.191992231566,96.0,False,False,,,
-1.753291,48.0296314999306,5.0,False,False,,,
3.1574928,46.9886965001636,4.0,False,False,,,
2.2209447,49.0150392996886,8.0,False,False,,,
2.1872883,48.9243188997111,10.0,False,False,,,Houilles
4.5885416,48.7299964997593,4.0,False,False,,,Intermarché
0.623811349981361,44.4421614505341,,True,False,,,
4.0270606,43.5578827005416,2.0,False,False,,,
6.4497312,46.3644842002823,10.0,False,False,,,
5.7239038,45.1639874004517,10.0,False,False,,,
5.7763428,45.1814361004499,30.0,False,False,,,
0.6930521,47.3953330000769,16.0,False,False,,,
2.4090126,48.6440925997806,4.0,False,False,,,
2.276787,48.8413990997316,9.0,False,False,,Mairie de Paris,
6.2315469,48.6561435997776,8.0,False,False,,,
1.4456694,43.6073393005412,10.0,False,False,,,
6.8369614,47.7064717000066,,False,False,,,
4.0857051,43.5602739005415,8.0,False,False,,,
-1.2649407,45.9107374003561,,False,False,,,
2.51893373046239,48.926901058172,10.0,True,False,,,
7.8092890604686,48.8863195210734,,False,False,,,
2.2398642,48.9018858997167,8.0,False,False,,,
-0.687613230903776,44.7586370748477,,True,False,,,
4.8592986,45.767666500377,40.0,False,False,,,Grand Lyon
4.7787148,45.7753059003759,6.0,False,False,,,Métropole de Lyon
2.6570595,48.7247222997606,,False,False,,,
5.3838838,43.252172500541,8.0,False,False,,,
4.8591808,45.7697198003767,6.0,False,False,,,Grand Lyon
-0.5565736,47.4731010000596,14.0,False,False,,,
-0.3007948,49.1611355996525,6.0,False,False,,,Centre Commercial Mondevillage
4.8619044,45.7728795003762,10.0,False,False,,,Grand Lyon
0.0517033,43.2251361005407,,False,False,,,
7.75175,48.6094104997891,2.0,False,False,,,
3.9531416,49.0433773996816,4.0,False,False,,,
4.8447487,45.6646568003913,8.0,False,False,,,
2.2361924,48.8896945997197,10.0,False,False,,,
4.868891,45.8200271003695,10.0,False,False,,,
2.65644283874871,48.5275910910063,20.0,True,False,,,MeliVélo
3.1201653,45.7851898003745,5.0,True,False,,,Leroy Merlin
5.9102073,45.6934332003873,10.0,False,False,,,
4.8578182,45.7399206003809,,False,False,,,
-0.5448197,47.467214500061,6.0,False,False,,,
2.2630295,48.8380393997325,14.0,False,False,,,
2.3146008,48.8131949997386,8.0,False,False,,,
2.4429998,48.8100406997394,4.0,False,False,,,CD94
0.0720746,43.2319899005408,4.0,False,False,,,
3.1898248,45.7304451003822,6.0,False,False,,,
0.6807311,47.3643099000838,8.0,False,False,,,
4.2364412,47.280550100102,7.0,True,False,,,
7.7613072,48.5721714997983,4.0,False,False,,,
-0.401948049998497,49.197542549648,,True,False,,,
2.3900494,48.977179799698,10.0,False,False,,,
3.0760258,44.1015114005289,6.0,False,False,,,
2.3179496,48.8607405997268,8.0,False,False,,,
7.3545578,48.0790544999187,,False,False,,,
7.7292602,48.488492399819,,False,False,,,
1.4986363,43.6098159005411,10.0,False,False,,,
2.2906173,48.8340206997335,12.0,False,False,,,
-0.752853300001675,48.0874925499436,40.0,True,False,,,
4.8216903,45.7438968003803,8.0,False,False,,,Grand Lyon
2.3519542,48.819927199737,16.0,False,False,,,
4.0539618,43.5582525005416,8.0,False,False,,,
3.0828479,45.7802721003752,4.0,False,False,,,
-2.9085408,47.5494652000425,6.0,False,False,,,
1.4857547,43.5483217005416,,False,False,,,
0.204349,47.9928000999394,10.0,False,False,,,
1.463884,43.6352676005409,2.0,False,False,,,
2.3384014,48.8269174997352,14.0,False,False,,,
4.7692774,45.4632846004174,,False,False,,,
6.9982407,43.5848778005414,8.0,False,False,,,
-1.1485629,46.159887100317,5.0,False,False,,,
2.3464266,48.8870571997203,18.0,False,False,,,
2.3770474,48.8039715997409,12.0,False,False,,,
1.7546305,45.2594990004414,1.0,False,False,,,
6.9657974,43.5670331005415,4.0,False,False,,,
-1.1569544,46.1454952003193,3.0,False,False,,,
2.58339405000186,48.5954684497947,20.0,True,False,,,
3.4685341,50.5084889993424,3.0,False,False,,,
6.2146896,46.1913959003118,4.0,True,False,,,
0.7449521,47.3879532000786,6.0,False,False,,,A.S.P.O Tours Cyclisme
5.1165535,47.3123543000951,2.0,False,False,,,
2.39319135000095,48.3931563998605,24.0,True,False,,,SNCF
2.2318937,48.7804891997467,18.0,False,False,,,
2.2004285,48.7140443997632,10.0,False,False,,,
7.6897818,48.5327769998081,10.0,True,False,,,
4.8511544,45.7644015003774,6.0,False,False,,,Grand Lyon
5.015487,47.3019774000974,6.0,False,False,,,
2.2662684,48.8297449997345,4.0,False,False,,,
3.5486537,47.7916819999868,4.0,False,False,,,
5.6839926,45.1695754004512,4.0,False,False,,,
2.339054,48.8886960997199,12.0,False,False,,,
2.0402294,48.7828170997462,8.0,False,False,,,
